;ID;Name;Price_night;Rank;Adress;Phone;Website;Description;Number_of_Rooms;Hotel_Style;Mail;Rating;Number_Rating;Location_Rating;Cleanliness_Rating;Service_Rating;Value_Rating;Walking_Grade;Near_Restaurants;Near_Attractions;Language_Spoken;Wifi;Taxi;Breakfast;Baggage_storage;All_day_front_desk;All_day_check_in;Dry_cleaning;Complimentary_Coffee;Snack_bar;Concierge;Newspaper;Laundry_service;Non_smoking_hotel;Ironing_service;Kid_friendly_buffet;Bar_Lounge;Allergy_free_room;Coffee_tea_maker;Blackout_curtains;Air_conditioning;Housekeeping;Flatscreen_TV;Bathrobes;All_day_check_in.1;Alarm_clock;Complimentary_toiletries;Snack_bar.1;Soundproof_rooms;Desk;Minibar;Bath_shower;Safe;Bottled_water;Electric_kettle;Hair_dryer;Family_rooms;Non_smoking_rooms;Valet_parking;Pool;Indoor_pool;Sauna;Hot_tub;Fitness_Center;Rooftop_bar;Spa;Massage;Doorperson;Umbrella;Butler_service;Umbrella.1;Hammam;Meeting_rooms;Banquet_room;Meeting_rooms.1;Highchairs_available;Pets_Allowed;Car_hire;Restaurant;Extra_long_beds;Air_purifier;Room_service;Private_balcony;Landmark_view;City_view;Suites;Separate_dining_area;Interconnected_rooms_available;Cable_satellite_TV;Refrigerator;Breakfast_in_the_room;Personal_trainer;Currency_exchange;Paid_private_parking_nearby;Walking_tours;Yoga_room;Books_DVD_music;Strollers
1097;1097;Ibis Paris Maine Montparnasse 14th Hotel;73;#1,271;160 rue du Chateau 14th Arr., 75014 Paris France;None;None;None;102;None;H0803@accor.com;3.5;880;4.0;4.0;3.5;3.5;;;;English, French, Spanish ;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1098;1098;Hotel Antin Trinite;95;#1,273;74 rue de Provence 09 Arr., 75009 Paris France;None;None;"See why so many travelers make Hotel Antin Trinite their hotel of choice when visiting Paris. Providing an ideal mix of value, comfort and convenience, it offers a quiet setting with an array of amenities designed for travelers like you.
Given the close proximity of popular landmarks, such as Le Marais (1.6 mi) and Cathédrale Notre-Dame de Paris (1.7 mi), guests of Hotel Antin Trinite can easily experience some of Paris' most well known attractions.
Read more";46;None;None;3.5;553;4.5;3.5;3.5;3.0;100.0;98.0;443.0;English, French, Spanish ;1;1;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1099;1099;Hotel Des Vosges;;#1,274;2 rue des Maronites, 75020 Paris France;None;None;"Finding an ideal budget friendly hotel in Paris does not have to be difficult. Welcome to Hôtel Des Vosges, a nice option for travelers like you.
The hotel features a 24 hour front desk and baggage storage, and you can stay connected during your stay as Hôtel Des Vosges offers guests free wifi.
Close to some of Paris' most popular landmarks, such as Le Marais (1.3 mi) and Centre Pompidou (1.5 mi), Hôtel Des Vosges is a great destination for tourists.
Read more";38;None;None;3.5;116;4.0;4.0;4.0;4.0;100.0;39.0;188.0;None;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1100;1100;Rayz Eiffel;185;#8;77 avenue Bosquet, 75007 Paris France;None;None;"A real cocoon at the foot of our beautiful Eiffel Tower! LE RAYZ Eiffel welcomes you in a contemporary, warm and elegant atmosphere. Located on Avenue Bosquet, in the heart of Paris, our 3-star establishment offers an exclusive, calm and hushed setting for a professional meeting, a stay with family, friends, or a romantic stay. Enter in this Haussmannian building and discover studios with soft, modern and warm tones. A few steps from the charming rue Cler, in the heart of the 7th arrondissement, our aparthotel combines comfort and Parisian chic. Le Rayz Eiffel offers nicely located accommodation with a terrace with city views and free Wi-Fi in Paris, not far from the Rodin Museum and the Eiffel Tower. The units include a fully equipped kitchenette with dining area, microwave, kettle, fridge, cooking hobs and coffee machine. Rayz Eiffel team
Read more";25;Trendy ;None;4.5;29;5.0;4.5;5.0;5.0;100.0;44.0;163.0;English, French, Spanish, Italian ;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;1;1;1;1;0;0;1;0;1;0;0;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0
1101;1101;Timhotel Paris Gare De Lyon;86;#1,281;3 rue d Austerlitz, 75012 Paris France;None;None;None;54;None;None;3.5;589;4.0;4.0;3.5;3.5;;;;English, French, Arabic, Italian ;1;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1102;1102;Hotel Bonsejour Montmartre;;#1,270;11 rue Burq 18 Arr., 75018 Paris France;None;None;"Hotel Bonsejour Montmartre is an excellent choice for travelers visiting Paris, offering a budget friendly environment alongside many helpful amenities designed to enhance your stay.
While staying at Hotel Bonsejour Montmartre, visitors can check out Champs-Elysees (1.7 mi) and Arc de Triomphe (2.1 mi), some of Paris' top attractions.
Bonsejour Hotel is a budget friendly hotel offering a flat screen TV in the rooms, and it is easy to stay connected during your stay as free wifi is offered to guests.
Read more";32;None;None;3.5;330;4.5;3.5;3.5;3.5;;118.0;405.0;None;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1103;1103;Alexandrine Opera;130;#1,276;10 rue de Moscou, 75008 Paris France;None;None;"Looking for a place to stay in Paris? Then look no further than Alexandrine Opera, a hotel that brings the best of Paris to your doorstep.
Rooms at Alexandrine Opera Hotel offer air conditioning and a minibar providing exceptional comfort and convenience, and guests can go online with free wifi.
A 24 hour front desk, a concierge, and newspaper are some of the conveniences offered at this hotel. Breakfast buffet will also help to make your stay even more special.
Read more";35;None;None;3.5;318;4.0;4.0;4.0;4.0;;;;English, French, Spanish, Italian and 1 more ;1;0;0;1;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1104;1104;Ibis Styles Paris Maine Montparnasse;85;#1,285;22 rue Hippolyte Maindron, 75014 Paris France;None;None;"Our hotel has 52 rooms, whose layout differs according to the rooms. Wifi is available throughout the hotel free of charge and breakfast is included. Montparnasse train station is 1.2 kilometers away, or 2 subway stations via line 13 down to Pernety or 2 underground stations via line 04 down to Alésia. After a short walk to the tramway, the hotel is 3 stops from the Porte de Versailles exhibition center. Many restaurants surround the hotel. The location within the district of Montparnasse offers a diversity in terms of catering, theaters, cinemas, and other places of entertainment. Our team is available 24 hours a day to guide our clients during their stay in Paris, or for any additional questions.
Read more";52;None;H8282@accor.com;3.5;933;3.5;4.0;3.5;3.5;100.0;31.0;156.0;English, French, Russian, Khmer and 2 more ;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1105;1105;Hotel Miramar;98;#1,283;6 Place Bienvenue, 75015 Paris France;None;None;"Everyone needs a place to lay their weary head. For travelers visiting Paris, Hotel Miramar is an excellent choice for rest and rejuvenation. Well-known for its proximity to great restaurants and attractions, Hotel Miramar makes it easy to enjoy the best of Paris.
During your stay, take advantage of some of the amenities offered, including a 24 hour front desk, a concierge, and baggage storage, and you can go online as Hotel Miramar offers guests free wifi. For travelers arriving by car, there is paid public parking available nearby.
Read more";37;None;None;3.5;130;4.5;3.5;3.5;3.5;;;;English, French ;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1106;1106;Grand Hotel de Turin;62;#1,299;6 rue Victor Masse 9th Arr., 75009 Paris France;None;None;None;51;None;None;3.5;693;4.0;3.5;3.5;3.5;100.0;105.0;493.0;English, French, Spanish ;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1107;1107;Hotel Studia;115;#1,277;51 boulevard Saint Germain, 75005 Paris France;None;None;None;35;English, French ;None;4.0;693;5.0;4.0;4.0;4.5;100.0;146.0;448.0;None;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1108;1108;Hotel Mary's Republique;64;#1,289;15 rue de Malte, 75011 Paris France;None;None;"See why so many travelers make Hotel Mary's République their hotel of choice when visiting Paris. Providing an ideal mix of value, comfort and convenience, it offers a quiet setting with an array of amenities designed for travelers like you.
As your “home away from home,” the hotel rooms offer a flat screen TV and a desk, and getting online is easy, with free wifi available.
Guests have access to a 24 hour front desk, a gift shop, and baggage storage while staying at Hotel Mary's République. In addition, Hotel Mary's République offers breakfast buffet, which will help make your Paris trip additionally gratifying.
Read more";40;None;None;3.5;582;4.5;3.0;3.5;3.5;100.0;65.0;397.0;English, French, Russian, Arabic and 1 more ;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1109;1109;Hotel Auguste;73;#1,290;25 rue Alain Chartier, 75015 Paris France;None;None;"A NEW HOTEL WITH PLENTY OF STYLE SITUATED IN A CHARMING NEIGHBOURHOOD New name, new style, new amenities. Now more comfortable than ever, the Hotel Auguste welcomes you in a setting that has been completely renovated. Chic and yet also warm, this hotel celebrates design and colour while offering the ideal accommodation in a neighbourhood brimming with true Parisian atmosphere. Located in a quiet street just off the Place de la Convention, and just a few metres from various shops and a Metro station that provides swift access to most of the monuments and museums of the capital, our hotel is particularly suitable for holidays or short breaks. What is more, we are only one Metro stop away from the Parc des Expositions de la Porte de Versailles, which also makes the Hotel Auguste the perfect pied-a-terre for a business trip. Business trips, family holidays or romantic weekends; whatever your reason for visiting Paris, the quality of the welcome, amenities and services provided by the Hotel Auguste is high enough to meet all your requirements. CONVENIENTLY LOCATED BETWEEN MONTPARNASSE AND THE PORTE DE VERSAILLES Non-smoking, air-conditioned and equipped with an elevator, the Hotel Auguste also offers free and unlimited Wi-Fi, a beautiful breakfast room offering a buffet breakfast available from 7:00 to 10:30, and the assistance of a friendly and accommodating team who take pleasure in organising transfers, restaurant bookings, theatre tickets and sightseeing trips for guests. Our 23 guestrooms each have all the facilities you require, including a desk, minibar, safe and flat screen TV, and all are soundproofed. The Hotel Auguste shares its neighbourhood with one of the most high-tech cinemas in Paris, a very convenient taxi terminal and a wide selection of shops, brasseries and restaurants. A colourful and lively market also takes place close to the hotel twice a week. Finally, nearby public transport services enable you to move quickly and easily throughout the city to reach key locations such as Montparnasse, Saint-Germain-des-Pres, the Orsay Museum, the Place de la Concorde, the Louvre, the Place de la Madeleine and the Eiffel Tower, as well as Montmartre and its exquisite Sacre-Cœur Basilica.
Read more";23; Budget ;None;3.5;130;4.5;4.0;4.0;4.0;88.0;19.0;103.0;English, French, Russian, Spanish and 2 more ;1;1;0;1;1;1;0;0;0;0;1;0;1;0;0;0;0;1;0;1;1;1;0;1;1;1;0;1;1;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1110;1110;Hotel de Belfort;86;#1,287;22 rue de Belfort, 75011 Paris France;None;None;"See why so many travelers make Hotel de Belfort their hotel of choice when visiting Paris. Providing an ideal mix of value, comfort and convenience, it offers a budget friendly setting with an array of amenities designed for travelers like you.
For those interested in checking out popular landmarks while visiting Paris, Hotel de Belfort is located a short distance from Cathédrale Notre-Dame de Paris (1.6 mi) and Sainte-Chapelle (1.8 mi).
Hotel de Belfort features a 24 hour front desk, a concierge, and baggage storage, to help make your stay more enjoyable.
Read more";35; Budget ;None;3.5;165;4.0;4.0;4.0;4.0;;;;English, French ;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1111;1111;Est Hotel Paris;84;#1,294;49 boulevard de Magenta Boulevard de Magenta, 75010 Paris France;None;None;None;83;None;None;3.5;776;4.0;3.5;3.5;3.5;100.0;87.0;432.0;English, French, Spanish ;0;0;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1112;1112;Hotel de la Tour Eiffel;117;#1,286;17 rue de l Exposition, 75007 Paris France;None;None;"Hotel de la Tour Eiffel is an excellent choice for travelers visiting Paris, offering many helpful amenities designed to enhance your stay.
Close to some of Paris' most popular landmarks, such as Louvre Museum (1.5 mi) and The Catacombs of Paris (2.1 mi), Hotel de la Tour Eiffel is a great destination for tourists.
Hotel de la Tour Eiffel offers guests an array of room amenities including a flat screen TV, air conditioning, and a desk, and getting online is possible, as free wifi is available.
Read more";22;None;None;3.5;306;4.5;4.0;3.5;3.5;;;;English, French, Italian ;1;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0;1;0;0;1;1;0;1;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1113;1113;Hotel 10 Opera;;#1,282;10 rue du Helder, 75009 Paris France;None;None;None;34;None;None;5.0;14;5.0;4.5;5.0;4.5;100.0;94.0;529.0;None;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1114;1114;New Hotel le Voltaire;111;#1,296;3 rue Petion, 75011 Paris France;None;None;None;48;None;None;4.0;41;4.5;5.0;4.5;4.5;100.0;35.0;266.0;None;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1115;1115;Migny Hotel Opera Montmartre;102;#1,298;13 rue Victor Masse, 75009 Paris France;None;None;None;51; Family ;None;3.5;510;4.0;3.0;3.5;3.0;100.0;107.0;479.0;English, French, Russian, Spanish and 5 more ;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;1;0;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1116;1116;Excelsior-Batignolles;73;#1,278;16 rue Caroline 17th Arr., 75017 Paris France;None;None;"The hotel Excelsior-Batignolles is a boutique hotel with 22 spacious rooms (2 of them equipped for people with desabilities) and an appartment with warm cozy spaces. The hotel is bringing a touch of green with its secret garden in the heart of Paris Each room is unique and has its own originality. The Wifi is free, breakfast is served between 7.00 am and 9.30 am and a shuttle service is available from the hotel to facilitate travel. Luggage storage is available to store your luggage at all times of the day. The hotel is between Montmartre and the department stores (Galeries Lafayette), five metro stops from the famous Avenue des Champs Elysées and 20 minutes walk from the Sacré Coeur.
Read more";23;None;None;4.0;51;4.5;4.0;4.0;5.0;100.0;27.0;335.0;English, French, Spanish, German ;1;0;1;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1117;1117;Villa des Princes;108;#1,284;19 rue Monsieur le Prince, 75006 Paris France;None;None;None;11;None;None;3.5;184;4.5;4.0;3.5;3.5;;;;English, French ;1;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1118;1118;Maison du Pre;79;#1,280;88 rue de Maubeuge, 75010 Paris France;None;None;None;40; Classic ;None;3.5;193;4.0;4.0;3.5;3.5;100.0;42.0;336.0;English, French, Arabic ;1;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1119;1119;Hotel Mayet;105;#1,292;3 rue Mayet 06 Arr., 75006 Paris France;None;None;None;23;None;None;4.0;126;4.5;4.0;4.5;4.0;100.0;28.0;150.0;English, French, Russian, Spanish and 2 more ;1;0;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1120;1120;Ibis Paris Tour Montparnasse 15eme;99;#1,297;22 avenue du Maine, 75015 Paris France;None;None;None;45; Mid-range ;H5302@accor.com;3.5;835;4.5;4.0;3.5;3.0;100.0;48.0;338.0;English, French, Spanish, Italian ;1;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1121;1121;Hotel Andre Gill;;#1,291;18 Eme 4 Rue Andre Gill, 75018 Paris France;None;None;"Looking for a place to stay in Paris? Then look no further than Hotel Andre Gill, a hotel that brings the best of Paris to your doorstep.
Guests have access to a 24 hour front desk and baggage storage while staying at Hotel Andre Gill.
For those interested in checking out popular landmarks while visiting Paris, Hotel Andre Gill is located a short distance from Louvre Museum (1.5 mi) and Champs-Elysees (1.7 mi).
Paris has plenty of French restaurants. So when you’re here, be sure to check out popular spots like 58 Tour Eiffel, Le Bouillon Chartier, and L'Avenue, which are serving up some great dishes.
Read more";33;None;None;3.5;236;4.0;4.0;4.0;4.0;100.0;129.0;486.0;None;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1122;1122;Relais Medicis;182;#1,293;5 Place de l Odeon 6th Arr, 75006 Paris France;None;None;"Relais Medicis is an excellent choice for travelers visiting Paris, offering a romantic environment alongside many helpful amenities designed to enhance your stay.
The rooms offer a flat screen TV, air conditioning, and a minibar, and getting online is possible, as free wifi is available, allowing you to rest and refresh with ease.
Relais Medicis Hotel features a 24 hour front desk, room service, and a concierge. In addition, as a valued Relais Medicis guest, you can enjoy a lounge that is available on-site.
Read more";17; Quiet ;None;4.0;119;5.0;4.5;4.5;4.0;100.0;169.0;432.0;English, French, Spanish ;1;0;0;1;1;0;1;0;0;1;1;1;1;0;0;1;0;0;0;1;0;1;1;0;1;1;0;0;1;1;1;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
1123;1123;Ibis Styles Paris Montmartre Nord;105;#1,300;77 rue du Ruisseau, 75018 Paris France;01 86 76 72 43;https://www.tripadvisor.com/Commerce?p=TABAIndependentHotels&src=0&geo=1959466&from=Hotel_Review&area=&slot=1&matchID=1&oos=0&cnt=1&silo=30356&bucket=875171&ubucket=875171&nrank=1&crank=1&clt=CLD&tm=227121680&managed=false&capped=false&gosox=5_3Y6UYwwGjgw_c7hEwIkbeHan7uYbtmTW9NrsalGnPJ28c02FnikE6O2DKKsosjNaOzx6g7QutMFvAakvA7qg&adults=2&child_rm_ages=&inDay=27&outDay=28&rooms=1&inMonth=3&inYear=2022&outMonth=3&outYear=2022&def_d=true&bapid=1&cs=1c4d9e4a751bfe3b35344715cd9a17810&ba_uid=c2c79f06-f8fd-4cc0-9859-43c05953f741;"The hotel is located in the north front of Montmartre, in the eighteenth arrondissement, a few minutes walk from the Sacre Cœur and its restaurants ; hotel is close to the shopping and lively Poteau Street, subway (lines 12 and 4), buses or even Porte de Clignancourt (nearby Stade de France / highway to Roissy CDG Airport). This contemporary style hotel is inspired by the former Parisian workshops (Loft with bricks and iron). Breakfast is always included in the price offered and a hospitality area offers free tea, coffee, mineral water during the day. Bar service and snacks are available. The hotel offers many family rooms for a stay of three or four people and even five people in adjacent rooms. private paying underground parking slots on request(5 places available).
Read more";45; Family ;H7941@accor.com;4.5;18;4.5;5.0;4.5;4.5;100.0;10.0;164.0;English, French, Spanish, German ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1124;1124;Quality Hotel & Suites Bercy Bibliotheque by HappyCulture;78;#1,301;15 rue de Tolbiac, 75013 Paris France;None;None;"Quality Hotel & Suites Bercy Bibliothèque - an invitation to urban travel ! Just a short walk from the BNF, in a new and still evolving district, the hotel is developing, with a 3-star rating. In total, the 70 rooms with a generous surface area of 12 to 35 m2 combine the comfort and functionality of an apartment with hotel services. Easily accessible, to attract business and leisure travellers, it is located in close proximity to Line 14 and the RER C, which allows it to connect major monuments in a few minutes such as the Louvre Museum, Saint Michel, or Notre-Dame-de-Paris. In the 13th arrondissement, Bercy Village is less than 15 minutes by foot ; the AccorHotels Arena is 17 minutes away. In order to resonate with the art deco spirit of the building, the renovation has been designed around simple and graphic lines, emphasised by geometrical structures. The rooms are available in 4 categories : classic single or double rooms, family triple or quadruple.
Read more";70;None;None;3.0;673;4.0;3.5;3.5;3.5;95.0;36.0;127.0;English, French, Russian, Spanish and 2 more ;1;0;1;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1125;1125;Hotel Charles V;189;#8;20 rue Saint Paul, 75004 Paris France;None;None;"Boutique hotel in Le Marais Discover our hotel in Rue Saint-Paul. The Hotel Charles V, is a little nest of comfort at the heart of Paris. Entirely renovated in a boutique hotel style, the place offers age-old charm and contemporary elegance. Located on the site of the former royal residence known as the “Hôtel Saint-Pol”, home to Charles V and his family, our 4-star hotel is your invitation to discover the different sides of Le Marais and the Village Saint-Paul with its antique shops, its artisan shops, its small courtyards and its authentic charm. When you stay at the Hotel Charles V on Rue Saint-Paul, you can also relax at the bar or in the hotel’s steam room - a well-earned break after a busy day out in Paris.
Read more";19;None;None;4.0;38;5.0;5.0;4.5;4.5;100.0;123.0;275.0;English ;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
